customer_id,login_timestamp,ip_address,country,city,device_type,device_id,browser,login_successful,two_factor_used,session_duration_minutes,login_method
SA00000163,2025-09-08 05:47:00,59.32.16.142,Lebanon,Port Paul,Desktop,69f841b0-f90c-4f84-b184-071c7b35b9f9,Chrome,True,False,51,Web Portal
SA00000163,2025-10-04 07:47:00,63.208.134.34,Jordan,Devonbury,Desktop,88503e9d-7e1b-4034-88a5-316f89eb56c1,Firefox,False,True,56,Mobile App
SA00000163,2025-09-04 21:47:00,5.215.70.71,Saudi Arabia,Dammam,Tablet,b70510f8-94ba-4d7c-9567-f88e6276ee87,Edge,True,False,99,ATM
SA00000163,2025-09-13 22:47:00,46.9.145.107,Saudi Arabia,Tabuk,Mobile,5c98fd57-3c35-4ce2-9656-07c0b3fdec76,Safari,True,True,119,Web Portal
SA00000163,2025-09-17 00:47:00,65.25.15.212,Saudi Arabia,Buraidah,Tablet,f5264ea2-7953-4cb7-8ef1-a1145cc624ef,Firefox,True,False,11,Web Portal
SA00000164,2025-09-04 08:47:00,40.235.25.57,Qatar,North Brian,Tablet,d5d318cf-24e6-4ffd-b5dc-037d4b71481f,Safari,True,False,86,Web Portal
SA00000164,2025-09-21 18:47:00,169.107.203.179,Saudi Arabia,Medina,Tablet,397e8bfb-d3ec-4149-b5f2-e2543e144f6a,Firefox,True,True,98,Web Portal
SA00000164,2025-09-25 06:47:00,72.209.188.155,Saudi Arabia,Abha,Mobile,b436e8fb-b21e-4fab-b649-09e81e032a65,Chrome,True,True,110,Mobile App
SA00000164,2025-09-04 16:47:00,155.46.109.149,Lebanon,South Jessica,Mobile,1b2375d0-b38f-40f2-8dd8-67e55f26b2a6,Chrome,False,False,16,ATM
SA00000164,2025-09-10 06:47:00,132.184.167.10,Saudi Arabia,Jeddah,Desktop,ded7945e-980b-42cb-9662-48bf7a114e56,Safari,True,False,101,Mobile App
SA00000164,2025-09-23 18:47:00,106.89.165.214,Saudi Arabia,Medina,Tablet,3ebb527c-1438-4799-a42a-c30f5d80a53b,Safari,True,True,9,Mobile App
SA00000164,2025-09-30 13:47:00,106.235.53.246,Egypt,North Ashleychester,Desktop,bf83f2d4-23de-47fc-be59-d03578428071,Safari,True,False,110,Web Portal
SA00000164,2025-09-09 10:47:00,16.108.54.42,UK,Theodoremouth,Mobile,0f5c365a-27e8-4b87-9c7b-f8eb4969b2a1,Firefox,True,False,100,ATM
SA00000165,2025-09-11 16:47:00,209.7.30.165,Saudi Arabia,Taif,Tablet,80d7f805-2c6f-4084-804a-3f689aab1efb,Edge,False,False,83,Web Portal
SA00000165,2025-09-28 22:47:00,61.19.49.171,Egypt,North Randy,Mobile,420fd9a8-d45b-4e9b-b61e-c0ed8ddd2994,Safari,True,False,84,Web Portal
SA00000165,2025-09-21 00:47:00,217.203.7.187,Saudi Arabia,Khobar,Desktop,ee7385d8-6c75-4765-ba31-4e67b5982577,Chrome,True,True,77,ATM
SA00000166,2025-09-10 20:47:00,105.120.146.111,Saudi Arabia,Taif,Desktop,f37985df-fa59-407b-a0a7-ca57858117a1,Safari,True,True,101,ATM
SA00000166,2025-09-24 16:47:00,77.143.47.12,Saudi Arabia,Dhahran,Desktop,380a402d-0e55-4ed3-9e79-a6fe6680c5e3,Chrome,True,True,39,ATM
SA00000166,2025-09-04 19:47:00,36.240.255.6,Saudi Arabia,Dhahran,Mobile,7a37f3d6-77eb-4d89-b142-de87d109ffe5,Safari,True,False,10,ATM
SA00000166,2025-09-23 21:47:00,57.237.40.6,Saudi Arabia,Jubail,Desktop,0dfef633-2a31-4dfd-a166-7c7cd3c6e5a0,Edge,True,True,37,Web Portal
SA00000166,2025-09-29 01:47:00,124.106.231.217,Qatar,Deborahborough,Tablet,c75f41dc-9a6a-4bb1-9cda-038513eb4358,Chrome,True,True,13,Web Portal
SA00000166,2025-09-10 13:47:00,170.28.184.215,Saudi Arabia,Jeddah,Mobile,8aa431e9-29aa-4a7e-883e-b6a13d51d528,Firefox,True,True,7,Web Portal
SA00000166,2025-09-25 06:47:00,77.143.238.186,Saudi Arabia,Jeddah,Tablet,e8e13f98-c1ab-4398-82cf-63a898dc4031,Safari,True,True,115,Web Portal
SA00000166,2025-09-10 22:47:00,44.233.19.208,Saudi Arabia,Dhahran,Mobile,3d869ad2-0849-40a1-ade0-2d33a36d7567,Safari,True,True,18,Mobile App
SA00000166,2025-10-01 05:47:00,1.247.181.140,France,Christophershire,Mobile,17dcabf5-5088-4581-8c4c-eedf0bb1b984,Edge,True,False,70,Mobile App
SA00000166,2025-09-26 18:47:00,204.17.93.75,Saudi Arabia,Buraidah,Mobile,484b824b-c06e-4029-9b4d-5bbffb04c6b1,Chrome,True,True,24,ATM
SA00000166,2025-09-05 05:47:00,202.99.199.204,Saudi Arabia,Jeddah,Tablet,b9c6b26b-6401-418d-8078-bc3e50814407,Chrome,False,True,94,ATM
SA00000166,2025-09-30 18:47:00,40.74.1.49,Saudi Arabia,Abha,Tablet,54d144d5-18ed-4297-acb8-3fceb3e1511b,Firefox,False,True,88,ATM
SA00000166,2025-09-06 15:47:00,38.118.212.207,Saudi Arabia,Jubail,Mobile,2672a20c-c66a-4821-8eb7-f2d6808eadf2,Edge,True,True,56,Mobile App
SA00000166,2025-09-15 02:47:00,88.116.132.198,Saudi Arabia,Buraidah,Desktop,da1e72b2-de6a-4c6e-961b-92217a199807,Safari,True,False,76,Web Portal
SA00000166,2025-09-05 05:47:00,69.248.122.61,Jordan,West Evanmouth,Tablet,e2682c9f-3b48-4d28-b7ed-2c13f3ebe658,Chrome,False,False,83,ATM
SA00000166,2025-09-19 23:47:00,114.64.249.42,Saudi Arabia,Dhahran,Tablet,fe508d4d-293a-40be-b7f3-30adc4d1c310,Firefox,True,True,74,Mobile App
SA00000166,2025-09-08 03:47:00,203.26.236.223,Saudi Arabia,Abha,Mobile,56ca0fb3-2196-4a11-890c-d1d3728e1002,Firefox,True,True,32,ATM
SA00000166,2025-10-03 00:47:00,88.206.255.255,UK,Michaelchester,Mobile,9c425665-ff3c-43a6-b575-44ee3d365abf,Firefox,True,True,74,Mobile App
SA00000167,2025-09-12 20:47:00,137.192.241.215,Saudi Arabia,Riyadh,Desktop,7f5da7f8-fe91-4b95-a0b6-d26591206a37,Chrome,True,True,58,Mobile App
SA00000167,2025-09-30 00:47:00,64.244.206.65,Saudi Arabia,Jeddah,Desktop,4f3e2a2c-ded6-4d2a-842d-5f032482e8d1,Safari,False,False,85,ATM
SA00000167,2025-09-13 15:47:00,4.178.132.248,Saudi Arabia,Medina,Tablet,504fde7c-746e-49a8-9817-dac57fb8b6c6,Firefox,True,False,46,Mobile App
SA00000167,2025-09-07 02:47:00,108.186.207.164,Saudi Arabia,Abha,Mobile,93964405-47b5-44cd-9173-0df2295642c6,Edge,False,False,56,Mobile App
SA00000167,2025-09-26 23:47:00,37.181.238.149,Saudi Arabia,Mecca,Mobile,c59de4aa-b5ed-4ce8-addf-26751235d52e,Chrome,False,False,27,Web Portal
SA00000167,2025-10-01 14:47:00,192.248.148.241,Lebanon,Scottfort,Mobile,f098aa1f-23f4-49be-ac95-ccf1a6798ab0,Edge,True,False,101,ATM
SA00000167,2025-10-02 05:47:00,95.63.162.172,Saudi Arabia,Dammam,Tablet,496042b0-dbe7-4333-9d0c-82050a22be56,Firefox,False,True,89,Web Portal
SA00000168,2025-09-04 11:47:00,26.9.98.25,France,Ortizberg,Mobile,69c718ee-aea4-47d6-955f-a2f45fa9b21a,Edge,True,True,100,Mobile App
SA00000168,2025-09-14 08:47:00,12.52.138.136,Saudi Arabia,Buraidah,Tablet,aebbf69f-fdc2-405c-a023-282ae09dd9e8,Firefox,True,False,93,Web Portal
SA00000168,2025-09-18 15:47:00,67.166.217.110,Saudi Arabia,Dammam,Tablet,b32281f3-3eac-4015-8a64-25fcbdb4f711,Safari,False,True,9,ATM
SA00000168,2025-09-04 20:47:00,57.141.207.113,Turkey,East Melissaport,Desktop,63629509-3919-43be-92ae-bb0eda948cdf,Firefox,True,False,68,Mobile App
SA00000168,2025-09-30 23:47:00,210.253.250.64,Saudi Arabia,Jubail,Tablet,a479dce2-77ee-400f-b743-c1045953ff90,Edge,True,True,62,Mobile App
SA00000168,2025-09-29 20:47:00,15.112.9.178,Saudi Arabia,Jubail,Desktop,bb55cfa3-2e26-4519-95f8-77681bef39f1,Safari,True,True,81,Web Portal
SA00000168,2025-09-13 04:47:00,89.103.139.122,Saudi Arabia,Khobar,Mobile,66ca0baf-3310-480a-aee0-95d5c4a9d8ac,Edge,False,True,114,Mobile App
SA00000168,2025-09-24 22:47:00,52.78.101.40,Saudi Arabia,Khobar,Desktop,7c7dd490-9ab7-4449-bf16-937657a911b3,Firefox,True,False,30,Web Portal
SA00000168,2025-09-04 06:47:00,93.23.209.12,Kuwait,Lake Judith,Mobile,f2d31a65-27de-464c-8b8a-716609ccdf05,Firefox,True,False,111,Mobile App
SA00000168,2025-09-28 09:47:00,22.212.191.87,Saudi Arabia,Jubail,Mobile,fce12a25-0804-4cea-9175-fc6351f7c017,Chrome,False,True,29,ATM
SA00000168,2025-09-28 17:47:00,152.86.150.47,Saudi Arabia,Riyadh,Desktop,5c8aca1b-cefc-4e85-afbb-d2160ff97696,Chrome,False,True,36,ATM
SA00000168,2025-09-16 09:47:00,167.147.21.252,Saudi Arabia,Jeddah,Desktop,de36992f-3624-45c1-8dd8-063b36a2bf69,Firefox,True,True,104,Web Portal
SA00000168,2025-09-09 04:47:00,91.17.32.135,Saudi Arabia,Abha,Mobile,2d15420b-a2bc-4715-8087-be6a4514c416,Chrome,False,False,70,Mobile App
SA00000168,2025-09-13 01:47:00,68.110.189.133,Saudi Arabia,Taif,Mobile,4c5fccfb-14ea-437c-a7b2-916c461ea8aa,Edge,True,True,12,ATM
SA00000168,2025-09-16 16:47:00,222.114.10.76,Saudi Arabia,Dammam,Mobile,36cf9429-8657-48ff-ab72-e451df0ccde7,Edge,True,False,97,Web Portal
SA00000168,2025-09-17 01:47:00,91.109.27.31,Bahrain,Jackton,Tablet,4c01f701-c0d0-4553-b69f-239b578e911f,Chrome,True,True,23,Mobile App
SA00000169,2025-09-11 22:47:00,109.150.162.179,Saudi Arabia,Medina,Mobile,79ba547e-7b4b-4af8-ab4a-3541f123167e,Firefox,True,False,59,Mobile App
SA00000169,2025-09-13 09:47:00,220.115.209.119,Qatar,Lake Samuel,Mobile,c8776e4b-8f97-421d-828a-df1cd2b12838,Chrome,True,False,81,Web Portal
SA00000169,2025-09-08 02:47:00,214.90.154.116,Saudi Arabia,Jubail,Mobile,9417e0f5-aaff-46ff-b904-6b5213eb4599,Firefox,False,False,1,Mobile App
SA00000169,2025-09-23 22:47:00,148.184.8.211,Saudi Arabia,Abha,Desktop,f06046a1-d2d1-4566-bc82-9c09aa000756,Chrome,True,True,28,Mobile App
SA00000169,2025-09-30 10:47:00,207.254.221.94,Jordan,Alexismouth,Tablet,cac19d2e-1d15-471c-9100-1ab9dd42da67,Firefox,True,False,114,Web Portal
SA00000169,2025-09-29 04:47:00,195.160.35.209,Saudi Arabia,Tabuk,Mobile,00f0f7fe-b8e7-4cf5-854c-0d1f43470982,Edge,False,True,79,Web Portal
SA00000169,2025-09-26 13:47:00,134.60.142.102,Egypt,Hardingberg,Tablet,faa1d736-bee6-406e-b7f7-a96a09572517,Chrome,True,False,38,Web Portal
SA00000169,2025-09-10 06:47:00,97.84.44.198,Saudi Arabia,Jeddah,Tablet,591c228f-3754-45ec-a0a7-8c2099d76c9c,Chrome,True,True,30,ATM
SA00000170,2025-09-04 20:47:00,101.97.223.151,Saudi Arabia,Dhahran,Tablet,f481b9cb-93ab-4d5e-adfc-1dc4f8c43f7a,Firefox,True,True,69,Mobile App
SA00000170,2025-09-09 19:47:00,51.165.82.74,UAE,West Lisatown,Tablet,1fef4fb0-de25-45fe-91ad-5c228088a7de,Chrome,True,True,44,ATM
SA00000170,2025-09-17 21:47:00,54.130.186.69,India,Banksmouth,Tablet,6d0473e7-8adf-4e46-9403-fd025a2a83bd,Firefox,True,True,55,Web Portal
SA00000170,2025-09-07 17:47:00,27.240.156.120,Jordan,Danielburgh,Tablet,29a3e5f6-984a-4463-8d81-42152d490058,Chrome,True,False,10,Web Portal
SA00000170,2025-09-11 03:47:00,7.13.113.18,Saudi Arabia,Jubail,Desktop,b044db1b-a8db-49a1-9857-ec6048f79726,Edge,True,False,109,Web Portal
SA00000170,2025-10-04 22:47:00,146.32.189.186,Saudi Arabia,Riyadh,Tablet,ecd5afa3-f01a-4097-9ed0-fe5fb3bc5791,Chrome,True,True,42,Mobile App
SA00000170,2025-09-10 00:47:00,211.44.218.8,Saudi Arabia,Tabuk,Mobile,d655005d-ce52-4176-966e-46aefed01fca,Chrome,True,False,104,Mobile App
SA00000170,2025-09-20 06:47:00,65.13.33.176,Saudi Arabia,Riyadh,Tablet,1a8a76f3-6949-4fce-aeb8-1b7d9dc33d41,Chrome,True,False,41,Web Portal
SA00000170,2025-09-13 20:47:00,19.48.194.103,Saudi Arabia,Buraidah,Tablet,94cbb94e-80dc-4cf9-b1b0-c1faa22eb45b,Safari,True,False,21,Mobile App
SA00000170,2025-09-17 19:47:00,164.163.114.218,Saudi Arabia,Tabuk,Tablet,390e9f57-363d-4fb5-abaf-1e8fda095b0c,Edge,True,False,67,Mobile App
SA00000170,2025-09-30 18:47:00,188.49.206.84,Saudi Arabia,Dammam,Tablet,78360477-db39-4550-b210-3c491d4ff1c8,Chrome,True,False,61,Mobile App
SA00000170,2025-09-18 10:47:00,201.103.7.69,Saudi Arabia,Riyadh,Tablet,76c53d2b-e9fd-4358-8b33-478af7b5b05b,Chrome,True,False,114,Mobile App
SA00000170,2025-09-22 12:47:00,57.84.237.106,Saudi Arabia,Jeddah,Desktop,c83e0032-5fe8-47f4-b08a-ba2101f268f5,Safari,True,False,49,ATM
SA00000170,2025-10-01 16:47:00,116.137.164.202,Saudi Arabia,Dammam,Tablet,43b63613-a89f-4f9d-a12d-ef5844820852,Firefox,True,False,85,Mobile App
SA00000170,2025-09-23 14:47:00,58.138.183.43,Saudi Arabia,Tabuk,Desktop,e672abf5-0110-483e-bdd6-831bac5d7133,Chrome,True,False,7,Web Portal
SA00000170,2025-09-28 16:47:00,209.11.171.160,Saudi Arabia,Tabuk,Tablet,ca5edf38-2743-4b53-86b8-1c8a03f9c74d,Edge,True,True,99,ATM
SA00000170,2025-09-10 03:47:00,52.81.113.190,Saudi Arabia,Buraidah,Mobile,927ae04e-f58b-4c61-aba0-09ec55c87441,Firefox,True,True,35,Mobile App
SA00000170,2025-09-05 20:47:00,199.123.209.73,Saudi Arabia,Dammam,Tablet,31523136-6430-4373-b936-a9688e44f2f8,Chrome,True,False,81,ATM
SA00000171,2025-09-04 03:47:00,28.126.64.170,France,Pooleshire,Desktop,6732ceca-2c78-4c22-ba65-983dfa33fa98,Firefox,True,False,92,Mobile App
SA00000171,2025-09-18 03:47:00,114.5.114.231,Lebanon,Zacharychester,Mobile,93b1ee1d-a1a6-4f32-9e4d-acd68116fd6c,Firefox,True,True,90,Web Portal
SA00000171,2025-09-15 02:47:00,173.69.189.170,Oman,Cameronview,Tablet,17df85b3-3429-48cf-9289-1c31f2de05fd,Safari,False,False,21,Mobile App
SA00000171,2025-09-27 10:47:00,91.254.180.213,Saudi Arabia,Mecca,Desktop,97e1bc36-c520-450f-a0ff-349802f4298f,Edge,True,True,40,Web Portal
SA00000171,2025-10-02 09:47:00,105.66.166.244,Saudi Arabia,Dhahran,Desktop,be09f835-0679-45ab-a1e5-48ca926114b7,Edge,True,False,97,Web Portal
SA00000171,2025-09-10 14:47:00,190.132.194.252,Saudi Arabia,Riyadh,Mobile,5badd755-c710-4f3d-a1aa-19f0a26c2d5a,Edge,True,False,44,ATM
SA00000171,2025-09-13 18:47:00,97.198.39.154,Saudi Arabia,Abha,Mobile,d7282d30-8911-4a42-b19e-c58b4c031d16,Edge,False,False,53,Web Portal
SA00000171,2025-09-07 14:47:00,118.12.185.225,Saudi Arabia,Buraidah,Tablet,0d3f69ed-a8c5-4cca-82ae-cc90c5386208,Chrome,True,True,48,Mobile App
SA00000171,2025-09-17 01:47:00,124.147.56.81,Saudi Arabia,Mecca,Desktop,fc1bb61a-a36d-4d54-85ec-8e9fa09fc700,Safari,True,False,79,ATM
SA00000172,2025-09-13 01:47:00,134.158.107.176,Saudi Arabia,Dammam,Tablet,988c89db-ed5c-4a4e-b589-64f51c66021e,Chrome,True,True,27,Mobile App
SA00000172,2025-09-28 12:47:00,210.248.7.197,Lebanon,North Donaldview,Tablet,5c8488db-d839-40c9-be86-d7f813cf44fe,Safari,True,False,94,Mobile App
SA00000173,2025-09-09 20:47:00,166.158.179.55,Germany,South Craig,Tablet,a02cbed2-f58f-41b0-bc8c-65ab12d5dfe5,Edge,True,True,78,Mobile App
SA00000173,2025-09-27 05:47:00,222.109.152.207,Egypt,East Gracefurt,Desktop,4c7b34e2-2e07-4b63-a93e-16b3cefd1224,Firefox,True,False,83,Web Portal
SA00000173,2025-09-27 22:47:00,75.111.113.243,Saudi Arabia,Riyadh,Tablet,9b4dbb90-a197-439c-913a-2b6ca8dfe59a,Chrome,True,False,98,Web Portal
SA00000173,2025-09-22 20:47:00,169.199.128.82,Saudi Arabia,Buraidah,Desktop,58c6d166-fe65-4782-97c2-6cfdf9d59f7f,Chrome,True,True,27,Mobile App
SA00000173,2025-09-09 23:47:00,16.41.20.72,Saudi Arabia,Khobar,Desktop,4126fa8f-bddf-47eb-8591-5036288c2222,Chrome,True,True,32,ATM
SA00000174,2025-09-24 08:47:00,214.43.201.208,Saudi Arabia,Taif,Desktop,05e5d461-8934-4b06-8790-eeb49b2a1376,Safari,True,False,118,Mobile App
SA00000174,2025-09-06 04:47:00,10.112.2.96,Saudi Arabia,Dhahran,Desktop,1d62c6b5-5d69-4934-9deb-78a4375fdd57,Safari,True,True,10,Web Portal
SA00000174,2025-09-15 21:47:00,208.241.164.252,Saudi Arabia,Buraidah,Tablet,155c8139-3842-43b4-a378-ff4453d9a4dd,Safari,True,False,29,Mobile App
SA00000174,2025-09-22 07:47:00,180.12.242.5,Saudi Arabia,Riyadh,Tablet,33013b08-7b48-4db6-860f-01a54480d02d,Firefox,False,True,22,ATM
SA00000174,2025-09-29 17:47:00,201.100.235.45,Saudi Arabia,Buraidah,Mobile,4b589ceb-a6e4-46bf-8d2e-ea22b544f70c,Chrome,True,False,36,Web Portal
SA00000174,2025-09-24 10:47:00,28.204.83.122,Lebanon,Mcgeefort,Mobile,2c471336-4006-4add-b16c-00bcec1f0155,Safari,True,False,96,Mobile App
SA00000174,2025-09-08 12:47:00,98.63.168.81,Saudi Arabia,Khobar,Mobile,9569f8cb-1a57-4cee-a490-3d65f63d3295,Edge,False,False,56,ATM
SA00000174,2025-10-03 07:47:00,164.252.64.176,Saudi Arabia,Jeddah,Tablet,f429c05d-34b1-4488-8b4a-1b4b2a683e18,Firefox,False,True,6,Mobile App
SA00000174,2025-09-07 22:47:00,189.222.255.248,Saudi Arabia,Medina,Desktop,98a91187-6c7a-4c9d-b237-64bae202f022,Edge,False,True,105,Mobile App
SA00000174,2025-09-22 19:47:00,186.51.48.115,Saudi Arabia,Jeddah,Desktop,620f4af4-9b77-4a46-9b88-fe699f7717ca,Firefox,True,True,99,Mobile App
SA00000174,2025-09-26 13:47:00,27.75.21.119,Saudi Arabia,Dhahran,Tablet,d1c06099-a1f8-46ce-a5dc-6ce55fbbdfd7,Firefox,False,True,63,ATM
SA00000174,2025-09-07 08:47:00,74.180.53.95,Saudi Arabia,Buraidah,Tablet,82e847ae-f545-4fb3-88a4-7ee1e3b2f985,Firefox,True,False,38,ATM
SA00000174,2025-09-04 22:47:00,150.139.81.150,Turkey,Brendaport,Tablet,2e0e343d-1d59-4308-87aa-251565f76d06,Chrome,False,True,44,Web Portal
SA00000175,2025-09-19 02:47:00,166.222.196.176,Saudi Arabia,Jubail,Tablet,3ecd2b8c-5b95-4506-af98-1e44ca782f58,Firefox,False,True,28,Mobile App
SA00000175,2025-09-14 12:47:00,87.201.72.67,Saudi Arabia,Jeddah,Mobile,507ffc32-c78e-4415-a521-51f95f390d2b,Chrome,True,False,89,ATM
SA00000175,2025-10-04 04:47:00,84.99.195.181,Saudi Arabia,Buraidah,Desktop,5430c8c3-b780-406a-82ca-68d5b033ee83,Chrome,True,False,74,Mobile App
SA00000175,2025-09-05 23:47:00,100.210.81.214,Saudi Arabia,Taif,Desktop,10f4c941-8fc7-4d79-bb8e-de31e61415dd,Firefox,False,False,99,ATM
SA00000175,2025-09-16 11:47:00,45.148.71.36,Saudi Arabia,Abha,Desktop,8f9afd51-1a58-4a44-b7ab-aed786faaa83,Edge,True,False,19,ATM
SA00000175,2025-09-09 12:47:00,124.76.158.182,Saudi Arabia,Abha,Tablet,6bf7d125-a571-4542-a485-a11892ee4820,Firefox,True,False,73,Mobile App
SA00000175,2025-09-25 23:47:00,155.218.104.115,Saudi Arabia,Dammam,Tablet,32b9fc56-51f3-4a1f-903a-9ed2515a3eea,Firefox,True,True,14,Mobile App
SA00000175,2025-09-08 16:47:00,24.200.2.234,Qatar,North Leah,Desktop,73e9b99b-1fc4-49b3-9e87-c27e6bd63443,Edge,True,False,80,ATM
SA00000176,2025-09-17 08:47:00,33.92.119.96,Bahrain,New Mark,Desktop,c886b7c6-a4c7-45b0-8490-eb6848f82df6,Edge,True,False,23,ATM
SA00000177,2025-09-25 06:47:00,208.38.17.124,Saudi Arabia,Jubail,Mobile,218d0520-48cc-42c6-b636-ae1ce96171f3,Firefox,True,False,84,Mobile App
SA00000177,2025-09-06 07:47:00,171.156.122.110,Saudi Arabia,Dammam,Mobile,eb044ecb-8891-4b26-a555-157009795e75,Safari,False,True,19,ATM
SA00000177,2025-09-16 04:47:00,13.101.242.234,Saudi Arabia,Riyadh,Tablet,784aee43-11c7-4eb2-842a-6bd7a51004b8,Firefox,False,False,70,ATM
SA00000177,2025-09-30 10:47:00,90.144.166.245,Saudi Arabia,Jeddah,Tablet,5133577b-4651-4173-8d0e-391db9272714,Edge,False,False,53,ATM
SA00000177,2025-10-02 17:47:00,191.205.92.171,France,Richardside,Desktop,4c66d04f-64b1-4c49-8c0c-f61e9cc10bd8,Chrome,True,True,104,ATM
SA00000177,2025-09-24 05:47:00,157.23.222.3,Saudi Arabia,Jeddah,Desktop,f7974ec8-a41e-4111-9942-96b67e4b4f10,Firefox,True,False,70,Mobile App
SA00000177,2025-09-27 05:47:00,219.247.9.227,Saudi Arabia,Dammam,Tablet,077f6e36-1a4d-47db-9e33-bdbcf00d5a65,Safari,True,True,107,Mobile App
SA00000178,2025-09-10 16:47:00,84.169.184.245,USA,North Margaret,Tablet,6f88e2c0-b968-4b06-b006-7b61dc83f96f,Edge,False,True,8,Mobile App
SA00000178,2025-09-08 11:47:00,113.104.132.57,Saudi Arabia,Jeddah,Mobile,cff1b675-e6fb-476b-b95f-22d530efd76b,Firefox,True,True,7,Mobile App
SA00000178,2025-09-22 07:47:00,196.53.192.50,Lebanon,Lisaside,Mobile,0b070a68-c8f2-47a3-a221-3776427ae472,Safari,True,False,7,Web Portal
SA00000178,2025-09-21 18:47:00,83.121.125.43,Saudi Arabia,Buraidah,Mobile,b01ba134-544e-4743-8383-9f121335f6c3,Edge,False,True,7,ATM
SA00000178,2025-09-23 16:47:00,152.74.167.49,Saudi Arabia,Dammam,Mobile,ecc38555-2b9b-4ffc-b2db-b2c54518f4c6,Edge,False,False,77,Web Portal
SA00000178,2025-09-22 18:47:00,73.120.219.51,Germany,New Steven,Mobile,d9a3ac28-e346-41b7-9589-9035c0c6e3ff,Edge,False,True,77,Mobile App
SA00000178,2025-09-23 23:47:00,195.167.54.133,Saudi Arabia,Jeddah,Tablet,1f53db6e-ab11-4736-b260-282fa30c1e0e,Edge,False,False,119,Mobile App
SA00000178,2025-09-29 05:47:00,11.217.47.28,Saudi Arabia,Tabuk,Mobile,7d7771f8-a948-4c66-ba59-697d93f040c7,Safari,True,False,120,ATM
SA00000178,2025-09-13 06:47:00,116.56.146.246,Egypt,Marcfort,Mobile,15320177-b61d-470a-8bd6-00e6c425d020,Firefox,False,True,12,Mobile App
SA00000178,2025-09-04 13:47:00,47.131.23.177,Saudi Arabia,Mecca,Mobile,db19de67-bc3a-4abb-a5aa-9765a8d3bb7d,Safari,False,True,60,ATM
SA00000178,2025-09-05 21:47:00,102.79.227.158,Saudi Arabia,Medina,Mobile,0f6da751-7e9e-4b8a-b8c5-9ac6133ca9cf,Chrome,True,True,1,Web Portal
SA00000178,2025-10-01 16:47:00,100.183.84.167,Saudi Arabia,Medina,Tablet,301b5b4e-6293-4e8e-9189-f75077d8b428,Safari,True,False,64,ATM
SA00000178,2025-09-16 12:47:00,26.228.247.176,Saudi Arabia,Medina,Mobile,c2f86229-972c-4583-9062-00e3356ad651,Edge,True,False,40,Web Portal
SA00000178,2025-09-16 22:47:00,13.3.132.192,Saudi Arabia,Mecca,Tablet,b56110f6-4fd3-4a88-b1c2-fa18c2af56a6,Safari,True,True,111,Web Portal
SA00000178,2025-09-25 07:47:00,72.82.233.80,Bahrain,Rioshaven,Desktop,62b51781-5d17-425d-aaac-abb43802485f,Safari,True,True,31,Web Portal
SA00000178,2025-09-28 02:47:00,103.153.207.80,Bahrain,Parrishhaven,Desktop,6c4fe33d-4720-4b6c-9192-5880301db817,Edge,True,True,116,Web Portal
SA00000179,2025-09-13 07:47:00,211.68.28.119,Oman,Lake Kurt,Mobile,1b6fb706-e04e-4585-b601-16cf25b4c7aa,Chrome,True,True,113,Web Portal
SA00000179,2025-09-06 05:47:00,183.178.176.12,Saudi Arabia,Mecca,Mobile,2fe12ed8-75fa-4ebe-a4e3-9c20043f1b5f,Firefox,True,False,22,ATM
SA00000179,2025-09-17 13:47:00,123.207.87.35,Saudi Arabia,Taif,Tablet,5a19d7ab-73e0-467e-87e8-1b25a9715404,Edge,True,False,111,Mobile App
SA00000179,2025-09-07 06:47:00,91.157.67.158,Bahrain,Davidside,Tablet,808f8cb9-659d-42db-a68f-090a3649f585,Firefox,True,False,4,Web Portal
SA00000179,2025-09-27 05:47:00,26.173.254.120,Saudi Arabia,Jubail,Mobile,5ea9f259-45c8-4249-b0fb-b28e0d9bb3b5,Edge,False,False,88,Mobile App
SA00000179,2025-09-20 08:47:00,88.123.63.193,Saudi Arabia,Dhahran,Desktop,31a580d7-6c2e-407e-ad92-b753bb647511,Firefox,False,True,111,Mobile App
SA00000179,2025-09-23 23:47:00,57.197.181.24,Saudi Arabia,Mecca,Mobile,87916cbe-46a3-410a-9813-9b312d389d1f,Firefox,True,True,81,Web Portal
SA00000179,2025-09-24 02:47:00,143.238.179.215,UK,Stoneville,Tablet,1d7cf46d-3836-413c-9c6f-ec01f57f2bba,Safari,True,False,70,Web Portal
SA00000179,2025-09-05 20:47:00,66.72.182.35,Saudi Arabia,Dhahran,Tablet,10db5fdc-3d1f-47c0-8424-41ec93424e7c,Firefox,True,True,10,ATM
SA00000179,2025-09-30 13:47:00,12.104.72.51,Saudi Arabia,Taif,Tablet,b3133c8e-9ec6-495e-a1f2-17be39f99c64,Chrome,True,True,56,ATM
SA00000179,2025-09-15 06:47:00,188.138.130.215,Saudi Arabia,Mecca,Mobile,bbe277ba-384a-4967-99ef-13bf649423aa,Chrome,True,True,78,ATM
SA00000179,2025-09-11 16:47:00,174.37.105.36,Saudi Arabia,Buraidah,Desktop,c9257285-2bc8-406f-b4a9-1b867ec391ef,Safari,True,True,39,ATM
SA00000179,2025-09-24 00:47:00,103.38.231.132,Saudi Arabia,Buraidah,Tablet,bbdfb574-49b8-47ba-98a7-fea2b4b2ce14,Chrome,True,False,45,Web Portal
